USERDB,INFORMATION_SCHEMA,CROSS_REFERENCES,PKTABLE_SCHEMA,2,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,CROSS_REFERENCES,PKTABLE_NAME,3,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,CROSS_REFERENCES,PKCOLUMN_NAME,4,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,CROSS_REFERENCES,FKTABLE_CATALOG,5,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,CROSS_REFERENCES,FKTABLE_SCHEMA,6,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,CROSS_REFERENCES,FKTABLE_NAME,7,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,CROSS_REFERENCES,FKCOLUMN_NAME,8,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,CROSS_REFERENCES,ORDINAL_POSITION,9,,YES,5,5,5,5,10,0,Unicode,OFF,SMALLINT,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,CROSS_REFERENCES,UPDATE_RULE,10,,YES,5,5,5,5,10,0,Unicode,OFF,SMALLINT,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,CROSS_REFERENCES,DELETE_RULE,11,,YES,5,5,5,5,10,0,Unicode,OFF,SMALLINT,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,CROSS_REFERENCES,FK_NAME,12,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,CROSS_REFERENCES,PK_NAME,13,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,CROSS_REFERENCES,DEFERRABILITY,14,,YES,5,5,5,5,10,0,Unicode,OFF,SMALLINT,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,SETTINGS,NAME,1,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
